date,shiborON,shibor1W,shibor2W,shibor1M,shibor3M,shibor6M,shibor9M,shibor1Y
2007-12-10,1.911800,2.493900,4.354600,4.167300,4.346700,4.359000,4.409000,4.473300
2007-12-11,1.913500,4.101300,4.865300,4.428900,4.346500,4.362400,4.413300,4.477200
2007-12-12,1.908700,4.356300,4.979700,4.791400,4.348500,4.365300,4.416800,4.480400
2007-12-13,1.905200,4.812300,4.949500,4.732600,4.348400,4.370600,4.422700,4.485100
2007-12-14,1.903900,3.458500,4.854600,4.605700,4.345800,4.375300,4.427100,4.488400
2007-12-17,1.903000,3.205900,4.806000,4.347000,4.347300,4.379000,4.431200,4.492700
2007-12-18,1.881200,2.916400,3.863200,4.263400,4.354800,4.381700,4.434600,4.496500
2007-12-19,1.895500,2.426800,2.968000,4.039500,4.352000,4.385700,4.438200,4.501900
2007-12-20,1.891400,2.387500,2.668800,3.714600,4.357400,4.389400,4.440000,4.508700
2007-12-21,1.892800,2.181800,2.882300,3.502600,4.389000,4.419300,4.461500,4.532100
2007-12-24,1.880000,2.082200,2.617400,3.234200,4.399300,4.428500,4.477400,4.550100
2007-12-25,1.909400,2.021600,2.363300,3.132300,4.408700,4.434600,4.485400,4.558200
2007-12-26,1.916700,2.380300,2.414700,3.138100,4.413500,4.441900,4.492100,4.562900
2007-12-27,1.842100,2.318100,2.403100,3.141900,4.419500,4.449500,4.499700,4.569700
2007-12-28,1.818100,2.489800,2.463700,3.151100,4.425400,4.455400,4.505700,4.575100
2007-12-29,2.289400,2.600500,2.983700,3.613600,4.434800,4.461800,4.512900,4.582500
2008-01-02,2.584400,2.862400,2.911200,3.679200,4.440400,4.466200,4.518300,4.585300
2008-01-03,2.299000,2.937000,3.006800,3.473700,4.442700,4.466800,4.522200,4.588400
2008-01-04,2.299000,2.843200,2.997200,3.391800,4.444600,4.469900,4.523800,4.590500
2008-01-07,2.272300,2.721400,2.981300,3.319700,4.447200,4.474800,4.527200,4.593000
2008-01-08,2.074400,2.371900,2.825200,3.302500,4.456500,4.487900,4.533000,4.598900
2008-01-09,1.908800,2.398500,2.825600,3.337100,4.461800,4.493500,4.537000,4.605700
2008-01-10,1.885900,2.423800,2.811400,3.355500,4.461300,4.506400,4.541700,4.611000
2008-01-11,1.884200,2.035800,2.640600,3.341900,4.467100,4.509500,4.545400,4.616600
2008-01-14,1.872900,2.007000,2.736300,3.304100,4.469200,4.508500,4.547100,4.620800
2008-01-15,1.875500,2.243700,2.497300,3.343000,4.476400,4.510300,4.550300,4.625200
2008-01-16,1.879600,2.568600,2.863500,3.442400,4.482000,4.513700,4.554100,4.628700
2008-01-17,1.878900,2.735000,3.489800,3.639700,4.488800,4.518200,4.558900,4.632200
2008-01-18,1.878400,2.649400,3.408700,3.566000,4.490700,4.523700,4.566600,4.635000
2008-01-21,1.871100,2.723300,3.770200,3.928400,4.495200,4.527800,4.572500,4.637000
2008-01-22,1.882100,4.416900,5.007100,4.077000,4.498100,4.533700,4.579700,4.641400
2008-01-23,1.880300,4.824800,5.032400,4.096700,4.500300,4.538600,4.585600,4.646100
2008-01-24,1.881700,5.193000,4.854800,4.034400,4.503300,4.544600,4.590600,4.649100
2008-01-25,1.873000,3.571900,4.868000,4.017600,4.505700,4.546000,4.594700,4.650800
2008-01-28,1.878600,3.004600,3.620700,4.015800,4.505100,4.545400,4.596800,4.651700
2008-01-29,1.889800,2.995900,3.294900,3.965300,4.504400,4.547500,4.599600,4.654600
2008-01-30,1.892800,3.249700,3.241200,3.653300,4.502700,4.547700,4.600000,4.656900
2008-01-31,1.988100,3.228500,3.301600,3.538600,4.505200,4.551800,4.603200,4.660000
2008-02-01,1.995800,3.130600,3.125200,3.467400,4.506200,4.554000,4.604400,4.661500
2008-02-02,1.996700,2.957600,3.113100,3.360500,4.503200,4.554100,4.603900,4.662100
2008-02-03,1.997000,2.908200,3.048300,3.307100,4.504100,4.554900,4.604800,4.662900
2008-02-04,1.999600,2.889400,3.006800,3.206300,4.504700,4.556100,4.606200,4.664600
2008-02-05,2.271200,2.575700,2.524300,3.126700,4.502900,4.555800,4.605000,4.663900
2008-02-13,2.238100,2.597400,2.621200,3.197600,4.504800,4.556800,4.605900,4.665600
2008-02-14,2.208000,2.595600,2.617000,3.125000,4.503300,4.556700,4.607000,4.666400
2008-02-15,2.193700,2.604000,2.850600,3.094100,4.504100,4.560400,4.608800,4.668400
2008-02-18,2.183200,2.559400,3.106700,3.188400,4.504300,4.564800,4.609000,4.668400
2008-02-19,2.185000,2.577200,4.105900,3.602900,4.504200,4.568000,4.610200,4.670500
2008-02-20,2.298200,2.643600,4.461200,3.798200,4.504700,4.573100,4.618800,4.678100
2008-02-21,2.405400,3.845600,4.529000,3.879500,4.503700,4.575800,4.623100,4.680200
2008-02-22,2.400600,3.748400,4.435800,3.945700,4.506800,4.581100,4.629800,4.684100
2008-02-25,2.390000,4.408300,4.117100,3.983400,4.505900,4.585000,4.634100,4.687400
2008-02-26,2.437300,4.213400,3.633200,3.981500,4.505400,4.587900,4.637700,4.689600
2008-02-27,2.492800,2.871700,3.167600,3.827900,4.501500,4.590400,4.639800,4.691400
2008-02-28,2.482200,2.821400,3.130000,3.719700,4.501300,4.594400,4.640500,4.693700
2008-02-29,2.484700,2.825500,3.092700,3.535600,4.501800,4.595600,4.639800,4.695300
2008-03-03,2.432500,2.816800,2.842100,3.348300,4.501600,4.594900,4.640900,4.696000
2008-03-04,1.942700,2.621600,2.824500,3.248900,4.501800,4.593200,4.643100,4.696600
2008-03-05,1.939200,2.588400,2.808200,3.250700,4.502000,4.591900,4.644300,4.697700
2008-03-06,1.930700,2.576400,2.707800,3.174400,4.499400,4.588300,4.643000,4.698900
2008-03-07,1.925100,2.375700,2.690400,3.109100,4.500100,4.587700,4.644500,4.699800
2008-03-10,1.923900,2.320300,2.606700,3.200500,4.501200,4.588500,4.645700,4.701400
2008-03-11,1.913100,2.521300,2.586900,3.185400,4.503000,4.591100,4.647700,4.703500
2008-03-12,1.905500,2.672700,2.569800,3.156000,4.502200,4.591500,4.645800,4.705400
2008-03-13,1.892400,2.580800,2.604400,3.139500,4.501200,4.592400,4.645900,4.706600
2008-03-14,2.253700,2.548500,2.663100,3.164900,4.501100,4.592300,4.646500,4.707900
2008-03-17,2.188100,2.523300,2.630500,3.204600,4.501100,4.592000,4.646400,4.708600
2008-03-18,2.164300,2.482900,2.669700,3.210800,4.500300,4.592800,4.645400,4.708700
2008-03-19,2.160800,2.458600,2.603800,3.215600,4.501200,4.594100,4.646100,4.708600
2008-03-20,2.134400,2.434900,2.613000,3.214500,4.501400,4.594700,4.646400,4.705700
2008-03-21,2.289100,2.419300,2.649000,3.209300,4.501600,4.594600,4.647100,4.706500
2008-03-24,2.050300,2.397100,2.619500,3.213900,4.501800,4.593700,4.648300,4.705100
2008-03-25,2.038700,2.383200,2.601100,3.230200,4.499800,4.592300,4.647300,4.704100
2008-03-26,2.075100,2.467600,2.677300,3.233900,4.499400,4.592700,4.646800,4.700600
2008-03-27,2.073700,2.384600,2.657000,3.236600,4.498600,4.593000,4.648100,4.699800
2008-03-28,2.259700,2.387600,2.770700,3.276600,4.498600,4.592700,4.648200,4.700200
2008-03-31,2.284800,2.883600,2.923200,3.295700,4.498200,4.592500,4.649000,4.701400
2008-04-01,2.591400,3.100800,2.995100,3.303900,4.498600,4.592300,4.648100,4.703400
2008-04-02,2.371800,3.153900,3.690700,3.318300,4.497900,4.593400,4.647200,4.703800
2008-04-03,2.361000,2.779600,3.633200,3.368500,4.496300,4.594200,4.647000,4.703200
2008-04-07,2.323800,3.209300,3.521000,3.511700,4.494300,4.594700,4.647900,4.703300
2008-04-08,2.338500,3.494100,3.987400,3.674200,4.495700,4.595400,4.647500,4.704000
2008-04-09,2.351400,3.924100,4.325300,3.667700,4.495100,4.596700,4.648600,4.704600
2008-04-10,2.366500,3.455000,3.699300,3.711800,4.494500,4.597300,4.647500,4.705100
2008-04-11,2.343800,2.837100,3.497900,3.456500,4.495600,4.595500,4.645900,4.704200
2008-04-14,2.396900,3.003200,2.985100,3.357700,4.496300,4.594000,4.644400,4.702200
2008-04-15,2.396300,3.216000,3.248300,3.355800,4.497300,4.594400,4.645200,4.703100
2008-04-16,2.394900,3.316600,3.300600,3.329200,4.498000,4.595300,4.645600,4.703400
2008-04-17,2.395800,3.325200,3.304400,3.304700,4.495800,4.593300,4.644700,4.702900
2008-04-18,2.319700,2.863500,3.254700,3.271000,4.494500,4.592400,4.645400,4.703300
2008-04-21,2.242100,2.814700,3.339500,3.281700,4.491800,4.588600,4.645000,4.702800
2008-04-22,2.128100,2.790800,3.197200,3.289600,4.491600,4.588800,4.644100,4.702500
2008-04-23,2.112400,2.698400,3.158400,3.259800,4.492700,4.587600,4.643800,4.702400
2008-04-24,2.091100,2.687500,2.942300,3.304000,4.491300,4.586500,4.643500,4.702500
2008-04-25,2.112900,2.891900,2.935200,3.332700,4.490400,4.586300,4.643500,4.702500
2008-04-28,2.127900,2.854800,2.987600,3.367900,4.489500,4.586100,4.643500,4.702800
2008-04-29,2.138000,2.940800,3.170700,3.413300,4.489700,4.586100,4.644100,4.703000
2008-04-30,2.166000,2.844200,3.143400,3.434000,4.490400,4.585800,4.643700,4.702700
2008-05-04,2.193400,2.802400,3.103000,3.419000,4.490600,4.586300,4.642800,4.701800
2008-05-05,2.252800,2.947500,3.154300,3.412000,4.491200,4.585700,4.642600,4.702300
2008-05-06,2.321100,2.951100,3.280000,3.410500,4.492000,4.585300,4.643200,4.702400
2008-05-07,2.347200,3.032400,3.326800,3.471300,4.492100,4.585700,4.644100,4.704200
2008-05-08,2.356000,3.011300,3.349400,3.493300,4.493000,4.585900,4.643300,4.704100
2008-05-09,2.362000,2.944700,3.353600,3.433900,4.493300,4.586900,4.643900,4.704700
2008-05-12,2.402700,3.128000,3.432400,3.425900,4.494700,4.587400,4.644400,4.705500
2008-05-13,2.450400,3.288100,3.513400,3.678900,4.494700,4.588000,4.645000,4.705600
2008-05-14,2.526700,3.372200,3.561000,3.654100,4.493900,4.588300,4.646200,4.706300
2008-05-15,2.529500,3.482800,3.592200,3.659500,4.494100,4.588100,4.646000,4.706200
2008-05-16,2.570000,3.961200,3.734100,3.676300,4.493800,4.587500,4.644300,4.704800
2008-05-19,2.605700,3.940900,4.065700,3.735100,4.493200,4.587700,4.645300,4.706200
2008-05-20,2.624600,3.951000,4.040800,3.740400,4.492700,4.587600,4.646100,4.706800
2008-05-21,2.644500,3.760000,4.005000,3.678300,4.493000,4.586300,4.646500,4.708000
2008-05-22,2.646600,3.865100,3.687500,3.685200,4.492800,4.587600,4.646800,4.709800
2008-05-23,2.638900,3.533600,3.609500,3.521200,4.494200,4.588300,4.645900,4.711100
2008-05-26,2.720800,3.479700,3.491500,3.541100,4.491100,4.588900,4.645800,4.709700
2008-05-27,2.871900,3.423800,3.481200,3.578800,4.491500,4.589800,4.647300,4.711200
2008-05-28,2.182400,3.074300,3.473300,3.597800,4.492900,4.589100,4.647300,4.711400
2008-05-29,2.497200,3.201100,3.445700,3.601900,4.485100,4.589600,4.648300,4.710300
2008-05-30,2.856500,3.133900,3.396100,3.544000,4.480400,4.589700,4.646900,4.709700
2008-06-02,2.855500,3.136900,3.345300,3.492400,4.484400,4.590000,4.646600,4.710000
2008-06-03,2.854200,3.120100,3.289500,3.546100,4.484600,4.589600,4.646000,4.708600
2008-06-04,2.871900,3.277300,3.301100,3.585800,4.485100,4.590000,4.646000,4.709500
2008-06-05,2.898700,3.307500,3.755700,3.527900,4.483600,4.589500,4.645700,4.708600
2008-06-06,2.968900,3.330900,3.715400,3.509900,4.485700,4.589700,4.646100,4.709500
2008-06-10,3.441700,4.991000,5.002000,4.195200,4.486400,4.590400,4.646700,4.710200
2008-06-11,3.519900,4.123700,4.969400,4.341400,4.483700,4.591100,4.648500,4.713200
2008-06-12,3.416100,3.551800,4.198100,4.232000,4.480900,4.591900,4.649500,4.714500
2008-06-13,2.644200,3.356000,3.981300,4.102200,4.460800,4.592300,4.650400,4.716100
2008-06-16,2.399400,3.350100,3.943600,4.077400,4.465000,4.592100,4.650700,4.716000
2008-06-17,2.470800,3.225800,3.768900,3.991900,4.465500,4.591500,4.652000,4.714600
2008-06-18,2.544800,3.192300,3.321400,3.969200,4.470100,4.590700,4.650500,4.714000
2008-06-19,2.542600,3.377700,3.780000,3.959900,4.472900,4.591300,4.651600,4.713300
2008-06-20,2.663500,3.224600,3.586600,3.984100,4.475100,4.590900,4.650200,4.712200
2008-06-23,2.681300,3.066800,3.292400,3.720100,4.478600,4.592300,4.650600,4.712300
2008-06-24,2.688300,3.105300,3.315000,3.700700,4.477100,4.591200,4.648500,4.711400
2008-06-25,2.648100,3.166300,3.302300,3.727800,4.479400,4.590800,4.647400,4.711000
2008-06-26,2.661400,3.289300,3.396700,3.712800,4.480100,4.591200,4.647100,4.711000
2008-06-27,2.800000,3.292100,3.406700,3.754800,4.481400,4.591300,4.648000,4.711500
2008-06-30,2.794900,3.293600,3.352500,3.735200,4.483300,4.591300,4.648800,4.712400
2008-07-01,2.500600,2.999600,3.316200,3.725600,4.489400,4.591600,4.649200,4.712600
2008-07-02,2.723800,3.157500,3.330900,3.750800,4.487900,4.592500,4.649700,4.713600
2008-07-03,2.576200,2.900500,3.279400,3.698000,4.486700,4.592400,4.649500,4.713000
2008-07-04,2.563200,2.899500,3.205900,3.599900,4.483900,4.592200,4.649400,4.712600
2008-07-07,2.567900,3.031600,3.094600,3.415200,4.466000,4.591300,4.650100,4.713500
2008-07-08,2.550100,3.196000,3.225900,3.392500,4.456900,4.590900,4.649800,4.713300
2008-07-09,2.528200,3.130900,3.201800,3.329500,4.451800,4.589400,4.647800,4.711700
2008-07-10,2.490400,2.926900,3.092700,3.322900,4.446800,4.589300,4.647300,4.710600
2008-07-11,2.347300,2.767800,3.010500,3.276800,4.430600,4.589000,4.646200,4.709700
2008-07-14,2.322600,3.009700,3.024600,3.301300,4.427400,4.588500,4.645900,4.709200
2008-07-15,2.376300,3.057600,3.314700,3.259200,4.423700,4.588200,4.645200,4.708500
2008-07-16,2.488400,2.906000,3.206500,3.335100,4.418500,4.588000,4.645900,4.707700
2008-07-17,2.492000,3.040200,3.185900,3.269400,4.417000,4.587400,4.645300,4.706900
2008-07-18,2.500900,3.162500,3.186100,3.244100,4.405800,4.585800,4.644600,4.707100
2008-07-21,2.505200,3.067800,3.164800,3.284100,4.402700,4.584700,4.644100,4.706700
2008-07-22,2.504100,3.025300,3.080200,3.305900,4.398800,4.583900,4.644200,4.706200
2008-07-23,2.500700,2.971600,3.068800,3.261900,4.386700,4.582800,4.643500,4.705800
2008-07-24,2.520900,3.084200,3.072500,3.247800,4.368600,4.581100,4.643700,4.705800
2008-07-25,2.519200,3.081600,3.081000,3.229100,4.362000,4.581800,4.643400,4.705600
2008-07-28,2.516700,3.161000,3.277300,3.266800,4.339300,4.579600,4.643300,4.706100
2008-07-29,2.530500,3.418900,3.599500,3.426900,4.349900,4.578700,4.643500,4.706500
2008-07-30,2.523600,3.425600,3.946900,3.386100,4.349100,4.579000,4.644000,4.706300
2008-07-31,2.527600,3.769500,4.017700,3.367700,4.347300,4.578700,4.644200,4.707000
2008-08-01,2.776500,3.790500,3.982000,3.389500,4.347300,4.576200,4.644700,4.707300
2008-08-04,2.789800,3.867900,3.931700,3.529100,4.348800,4.576500,4.645000,4.707700
2008-08-05,2.790200,3.955600,3.789400,3.628800,4.334500,4.577100,4.647000,4.707700
2008-08-06,2.790000,3.792800,3.644700,3.490600,4.334200,4.577700,4.646700,4.707400
2008-08-07,2.786300,3.245200,3.589200,3.428600,4.321700,4.577100,4.646500,4.707200
2008-08-08,2.783700,3.166400,3.388100,3.346700,4.315200,4.575000,4.645100,4.706600
2008-08-11,2.752100,3.149300,3.348000,3.361500,4.326100,4.575500,4.644900,4.706500
2008-08-12,2.728400,3.117600,3.174900,3.306300,4.322800,4.574500,4.644800,4.706400
2008-08-13,2.702900,3.147800,3.138600,3.272900,4.318700,4.574400,4.644100,4.706500
2008-08-14,2.529900,3.242500,3.143500,3.253300,4.326800,4.573100,4.643400,4.705900
2008-08-15,2.548300,2.789300,3.123400,3.258800,4.314100,4.572700,4.643400,4.705600
2008-08-18,2.586700,3.277500,3.184700,3.377600,4.315300,4.571400,4.643000,4.705100
2008-08-19,2.592100,3.114200,3.129300,3.396000,4.324200,4.571700,4.643300,4.705400
2008-08-20,2.576300,3.108700,3.102100,3.284400,4.324000,4.571400,4.642800,4.705000
2008-08-21,2.561300,3.021400,3.094800,3.256100,4.324100,4.571800,4.643000,4.705200
2008-08-22,2.564200,3.094900,3.089400,3.259500,4.324900,4.570800,4.643000,4.705800
2008-08-25,2.566700,3.000300,3.061100,3.250400,4.317800,4.571100,4.642400,4.704900
2008-08-26,2.565000,3.035100,3.053800,3.232500,4.320800,4.569700,4.641200,4.704500
2008-08-27,2.618800,3.031700,3.046000,3.222100,4.323900,4.568100,4.641200,4.703700
2008-08-28,2.634700,3.215500,3.155300,3.216800,4.322300,4.567600,4.641300,4.703600
2008-08-29,2.635900,3.058400,3.161000,3.216700,4.324600,4.567000,4.641300,4.703600
2008-09-01,2.630000,3.100800,3.150500,3.242600,4.321400,4.567900,4.641800,4.704000
2008-09-02,2.660700,3.070200,3.126300,3.226200,4.322400,4.568500,4.641800,4.704100
2008-09-03,2.663300,3.043000,3.117800,3.215800,4.312500,4.568300,4.641200,4.704800
2008-09-04,2.664800,3.155300,3.119400,3.212700,4.313800,4.567600,4.640800,4.703800
2008-09-05,2.656900,3.009800,3.040100,3.215300,4.310600,4.565800,4.641000,4.703500
2008-09-08,2.629000,2.924600,3.088600,3.209900,4.315600,4.566200,4.640700,4.704300
2008-09-09,2.615400,3.054600,3.097700,3.204000,4.314500,4.564600,4.640700,4.703100
2008-09-10,2.617800,3.000000,3.091000,3.221500,4.321300,4.564600,4.640200,4.703000
2008-09-11,2.614500,3.010400,3.047400,3.207600,4.318000,4.564300,4.640100,4.702600
2008-09-12,2.617500,3.021300,3.034800,3.203400,4.321600,4.563900,4.639900,4.702500
2008-09-16,2.610900,2.994600,3.020800,3.214900,4.303900,4.553200,4.623900,4.692800
2008-09-17,2.619600,3.096800,3.030700,3.203700,4.293500,4.547000,4.611200,4.684700
2008-09-18,2.698100,3.210900,3.199800,3.284200,4.290000,4.544700,4.612000,4.685200
2008-09-19,2.985000,3.333300,3.455800,3.365300,4.296400,4.545500,4.609000,4.680100
2008-09-22,3.041000,3.442900,3.526800,3.705400,4.301200,4.544400,4.605100,4.679200
2008-09-23,3.005000,3.422900,3.552500,3.834200,4.305900,4.545300,4.600300,4.677200
2008-09-24,3.014100,3.326300,3.572900,3.797200,4.307200,4.543700,4.596900,4.675700
2008-09-25,2.832300,3.341900,3.565800,3.696800,4.308600,4.544700,4.595500,4.674800
2008-09-26,2.844200,3.424700,3.479200,3.544500,4.306500,4.542500,4.594200,4.674200
2008-09-27,2.819200,3.453100,3.504800,3.451300,4.303400,4.541500,4.592300,4.672600
2008-09-28,3.220900,3.246700,3.307100,3.467000,4.304700,4.539500,4.590500,4.672000
2008-10-06,3.195500,3.551900,3.561400,3.406200,4.304200,4.539700,4.590400,4.671900
2008-10-07,3.199200,3.731300,3.599100,3.401300,4.304900,4.535800,4.586800,4.668600
2008-10-08,2.927900,3.357600,3.430700,3.413300,4.301700,4.532300,4.581400,4.665300
2008-10-09,2.797900,3.307500,3.416900,3.407400,4.272100,4.502800,4.549200,4.623000
2008-10-10,2.798800,3.420000,3.328300,3.317000,4.266100,4.492200,4.536300,4.604500
2008-10-13,2.598600,3.323100,3.335000,3.267900,4.255400,4.489000,4.525900,4.594100
2008-10-14,2.557600,3.150000,3.260400,3.276600,4.245300,4.481300,4.518700,4.587400
2008-10-15,2.358800,3.224200,3.167400,3.182400,4.233900,4.474600,4.509000,4.579600
2008-10-16,2.392900,3.200000,3.151300,3.143700,4.220600,4.466400,4.501700,4.572200
2008-10-17,2.290800,3.082500,3.100000,3.114000,4.209000,4.461200,4.497300,4.566100
2008-10-20,2.293800,3.001700,3.019300,3.089200,4.207700,4.456200,4.492900,4.559600
2008-10-21,2.297100,2.992100,3.013300,3.058100,4.202400,4.452600,4.489700,4.555700
2008-10-22,2.292100,2.917100,2.999200,3.052400,4.194000,4.451500,4.486900,4.552000
2008-10-23,2.295800,2.995800,3.006300,3.090800,4.184200,4.449700,4.482000,4.549100
2008-10-24,2.294600,2.980700,3.015400,3.096000,4.176800,4.443500,4.478900,4.545800
2008-10-27,2.295000,2.917100,3.014800,3.086700,4.166600,4.438700,4.471500,4.538700
2008-10-28,2.294600,2.895300,2.974200,3.060700,4.148000,4.427100,4.466400,4.531800
2008-10-29,2.296300,2.934200,2.948500,3.033200,4.133500,4.417300,4.459600,4.525200
2008-10-30,2.294200,2.913800,2.937300,3.021000,4.094100,4.365200,4.417400,4.475900
2008-10-31,2.292100,2.801800,2.922700,3.010800,4.065500,4.345000,4.391100,4.448200
2008-11-03,2.293800,2.876300,2.899700,3.003400,4.035900,4.331600,4.380400,4.438900
2008-11-04,2.334200,2.936300,2.902900,3.017800,4.012100,4.320600,4.371800,4.426200
2008-11-05,2.194200,2.865800,2.869500,3.024000,3.990200,4.306300,4.358800,4.411800
2008-11-06,2.246300,2.846200,2.858600,3.017600,3.973900,4.295900,4.353400,4.404500
2008-11-07,2.246200,2.787700,2.816300,2.982200,3.959800,4.282000,4.343200,4.395000
2008-11-10,2.178800,2.789800,2.804400,2.967900,3.940500,4.273500,4.332400,4.384800
2008-11-11,2.192100,2.781300,2.795400,2.967000,3.908100,4.238300,4.319300,4.375400
2008-11-12,2.193800,2.780400,2.791300,2.961500,3.872300,4.213000,4.302500,4.364500
2008-11-13,2.204200,2.684200,2.773200,2.942600,3.843900,4.177500,4.286000,4.349700
2008-11-14,2.165800,2.712100,2.811300,2.926600,3.810100,4.145800,4.267000,4.334600
2008-11-17,2.193800,2.692500,2.755900,2.917800,3.772500,4.112400,4.247400,4.314300
2008-11-18,2.217500,2.625200,2.715800,2.904300,3.727500,4.065600,4.219000,4.289400
2008-11-19,2.217500,2.626700,2.672500,2.886800,3.687300,4.033300,4.186900,4.261100
2008-11-20,2.242500,2.593800,2.627600,2.864200,3.643100,3.979100,4.145200,4.225000
2008-11-21,2.187500,2.506700,2.562200,2.793500,3.598200,3.943300,4.101700,4.179400
2008-11-24,2.195800,2.588800,2.569500,2.772500,3.551800,3.916100,4.068100,4.147000
2008-11-25,2.195000,2.569600,2.569200,2.792900,3.514600,3.889300,4.036100,4.117800
2008-11-26,2.204600,2.535300,2.525400,2.786900,3.473500,3.851100,3.993200,4.087400
2008-11-27,1.549200,1.980800,2.017500,2.310800,2.813000,3.086100,3.217600,3.321300
2008-11-28,1.594200,2.098300,2.058300,2.283300,2.753400,3.001800,3.150600,3.257000
2008-12-01,1.499200,1.976700,2.001400,2.173600,2.716200,2.960200,3.093600,3.198600
2008-12-02,1.493300,1.968300,1.981300,2.136400,2.686200,2.916300,3.043400,3.157500
